"Code Ministère","Ministère","Mission","Code Programme","Nom Programme","Code Action","Nom Action","Code Titre","Nom Titre","AELF 2013","AEPLF 2014","AELFi 2014","CPLF 2013","CPPLF 2014","CPLFi 2014"
"10","Justice","Justice","107","Administration pénitentiaire","2","Accueil et accompagnement des personnes placées sous main de justice","3","dépenses de fonctionnement","272197961","331100000","331100000","514297961","534500000","534500000"
"10","Justice","Justice","107","Administration pénitentiaire","4","Soutien et formation","3","dépenses de fonctionnement","83574679","86296254","86296254","81546655","79316966","79316966"
"10","Justice","Justice","166","Justice judiciaire","1","Traitement et jugement des contentieux civils","3","dépenses de fonctionnement","63620384","64990000","64990000","63633242","64990000","64990000"
"10","Justice","Justice","166","Justice judiciaire","2","Conduite de la politique pénale et jugement des affaires pénales","3","dépenses de fonctionnement","270237056","261800000","261800000","270291671","261800000","261800000"
"10","Justice","Justice","166","Justice judiciaire","3","Cassation","3","dépenses de fonctionnement","125000","10000","10000","125000","10000","10000"
"10","Justice","Justice","166","Justice judiciaire","5","Enregistrement des décisions judiciaires","3","dépenses de fonctionnement","1500000","0","0","1500000","0","0"
"10","Justice","Justice","166","Justice judiciaire","6","Soutien","3","dépenses de fonctionnement","377069215","461408229","461408229","377145693","428609876","428609876"
"10","Justice","Justice","166","Justice judiciaire","7","Formation","3","dépenses de fonctionnement","27140000","29502650","29502650","27140000","29502650","29502650"
"10","Justice","Justice","182","Protection judiciaire de la jeunesse","1","Mise en oeuvre des décisions judiciaires","3","dépenses de fonctionnement","240245119","283484057","283484057","226009789","281129644","281129644"
"10","Justice","Justice","182","Protection judiciaire de la jeunesse","3","Soutien","3","dépenses de fonctionnement","19086164","18259388","18259388","17381494","17613801","17613801"
"10","Justice","Justice","182","Protection judiciaire de la jeunesse","4","Formation","3","dépenses de fonctionnement","8497991","8273946","8273946","8497991","8273946","8273946"
"10","Justice","Justice","182","Protection judiciaire de la jeunesse","5","-","3","dépenses de fonctionnement","73513999","0","0","69453999","0","0"
"10","Justice","Justice","310","Conduite et pilotage de la politique de la justice","1","État major","3","dépenses de fonctionnement","871615","780000","780000","871681","780000","780000"
"10","Justice","Justice","310","Conduite et pilotage de la politique de la justice","10","Action sociale ministérielle","3","dépenses de fonctionnement","22346018","22400000","22400000","22347070","22400000","22400000"
"10","Justice","Justice","310","Conduite et pilotage de la politique de la justice","3","Évaluation, contrôle, études et recherche","3","dépenses de fonctionnement","1057023","1070000","1070000","1057081","1070000","1070000"
"10","Justice","Justice","310","Conduite et pilotage de la politique de la justice","4","Gestion de l'administration centrale","3","dépenses de fonctionnement","50787713","150693927","150693927","58133172","56381117","56381117"
"10","Justice","Justice","310","Conduite et pilotage de la politique de la justice","9","Action informatique ministérielle","3","dépenses de fonctionnement","57361429","55200000","55200000","57364131","55200000","55200000"
"10","Justice","Justice","335","Conseil supérieur de la magistrature","1","Conseil supérieur de la magistrature","3","dépenses de fonctionnement","5724918","1003784","1003784","1916332","1392925","1392925"
"10","Justice","Justice","107","Administration pénitentiaire","1","Garde et contrôle des personnes placées sous main de justice","5","dépenses d’investissement","306396052","168900000","168900000","368860000","356510000","356510000"
"10","Justice","Justice","166","Justice judiciaire","6","Soutien","5","dépenses d’investissement","64817714","204800000","204800000","124973763","165800000","165800000"
"10","Justice","Justice","182","Protection judiciaire de la jeunesse","1","Mise en oeuvre des décisions judiciaires","5","dépenses d’investissement","10937500","11400000","11400000","20937500","18400000","18400000"
"10","Justice","Justice","182","Protection judiciaire de la jeunesse","3","Soutien","5","dépenses d’investissement","2267000","1800000","1800000","2267000","1800000","1800000"
"10","Justice","Justice","182","Protection judiciaire de la jeunesse","4","Formation","5","dépenses d’investissement","6825","0","0","6825","0","0"
"10","Justice","Justice","310","Conduite et pilotage de la politique de la justice","9","Action informatique ministérielle","5","dépenses d’investissement","39249333","40224150","40224150","35340445","41424150","41424150"
"10","Justice","Justice","101","Accès au droit et à la justice","1","Aide juridictionnelle","6","dépenses d’intervention","318195654","347200000","347200000","318195654","347200000","347200000"
"10","Justice","Justice","101","Accès au droit et à la justice","2","Développement de l'accès au droit et du réseau judiciaire de proximité","6","dépenses d’intervention","5038000","5023000","5023000","5038000","5023000","5023000"
"10","Justice","Justice","101","Accès au droit et à la justice","3","Aide aux victimes","6","dépenses d’intervention","12856200","12915000","12915000","12856200","12915000","12915000"
"10","Justice","Justice","101","Accès au droit et à la justice","4","Médiation familiale et espaces de rencontre","6","dépenses d’intervention","3250750","3245000","3245000","3250750","3245000","3245000"
"10","Justice","Justice","107","Administration pénitentiaire","1","Garde et contrôle des personnes placées sous main de justice","6","dépenses d’intervention","9403948","390000","390000","12040000","490000","490000"
"10","Justice","Justice","107","Administration pénitentiaire","2","Accueil et accompagnement des personnes placées sous main de justice","6","dépenses d’intervention","96608100","98900000","98900000","96608100","98900000","98900000"
"10","Justice","Justice","107","Administration pénitentiaire","4","Soutien et formation","6","dépenses d’intervention","2000","0","0","2000","0","0"
"10","Justice","Justice","166","Justice judiciaire","6","Soutien","6","dépenses d’intervention","61169188","4030215","4030215","61169188","4030215","4030215"
"10","Justice","Justice","182","Protection judiciaire de la jeunesse","1","Mise en oeuvre des décisions judiciaires","6","dépenses d’intervention","1629215","2420593","2420593","1629215","2420593","2420593"
"10","Justice","Justice","182","Protection judiciaire de la jeunesse","3","Soutien","6","dépenses d’intervention","1485785","0","0","1485785","0","0"
"10","Justice","Justice","310","Conduite et pilotage de la politique de la justice","1","État major","6","dépenses d’intervention","530000","625000","625000","530000","625000","625000"
